user,created_at,text
511NY,1/15/2020 9:58,Cleared: Construction on #FLine Both directions from Jackson Hts-Roosevelt Avenue Station to 21st Street-Queensbridge Stati
511NY,1/15/2020 9:58,Cleared: Construction on #ELine Both directions from Jackson Hts-Roosevelt Avenue Station to World Trade Center Stati
511NY,1/15/2020 9:58,Cleared: Construction on #4Line Both directions from 14th Street-Union Square Station to Brooklyn Bridge-City Hall Stati
511NY,1/15/2020 9:56,Cleared: Construction on #I190NiagaraThruway NB from After Exit N18B (I-190) - Grand Is. - Beaver Is. Parkway to Before Exit N21 (I-190).
511NY,1/15/2020 9:52,Cleared: Construction on #FranklinDRooseveltDrive NB at Old Sl
511NY,1/15/2020 9:51,Cleared: Construction on #I278 EB at South 3rd Stre
511NY,1/15/2020 9:51,Cleared: Construction on #I495 WB from Exit 22A - Grand Central Parkwy to Exit 22B - Van Wyck Expwy I-678 / College Point Bl
511NY,1/15/2020 9:51,Cleared: Construction on #I278 WB at Exit 28A - Old Fulton Street; Cadman Plaza  We
511NY,1/15/2020 9:50,Cleared: Construction on #I278 WB from Exit 35 - I-495 Long Island Expressway to Morgan Aven
511NY,1/15/2020 9:48,Cleared: Construction on #I78 WB at Exit 4 - CR 637/Stewartsville-Bloomsbury 
511NY,1/15/2020 9:40,Cleared: Construction on #ThrogsNeckBridge NB at Bronx Bou
511NY,1/15/2020 9:32,Cleared: Construction on #NewJerseyTurnpikeHudsonCountyExtension EB from Interchange 14 - I-78 to West of Newark Bay Brid
511NY,1/15/2020 9:27,Cleared: Incident on #NewJerseyTurnpikeEasternSpur NB at South of Northern Mixing Bo
511NY,1/15/2020 9:23,Cleared: Construction on #HollandTunnel EB from New York Side - North Tube to New Jersey Side - North Tu
511NY,1/15/2020 9:18,Cleared: Construction on #I278 WB from Bronx River Avenue to Hunts Point Avenue; Exit 49 - I-895-Sheridan Expressw
511NY,1/15/2020 9:18,Cleared: Construction on #I678 SB from Linden Place; I-678 to Grand Central Parkw
511NY,1/15/2020 9:18,Cleared: Construction on #I678 NB at Exit 10 - Grand Central Parkw
511NY,1/15/2020 9:17,Cleared: Incident on #7Line Both directions at 42nd Street-Grand Central Stati
511NY,1/15/2020 9:17,Cleared: Construction on #GeorgeWashingtonBridge WB at Lower Trans Manhattan Expressw
511NY,1/15/2020 9:17,Cleared: Construction on #S15S SB at Exit 85 (RTE 99 S
511NY,1/15/2020 9:09,Cleared: Construction on #US22 WB at Vaux Hall 
511NY,1/15/2020 9:05,Cleared: Incident on #3Line from 34th Street-Penn Station to 96th Street Stati
511NY,1/15/2020 9:05,Cleared: Incident on #2Line from 34th Street-Penn Station to 96th Street Stati
511NY,1/15/2020 9:05,Cleared: Incident on #1Line NB from 34th Street-Penn Station to 96th Street Stati
511NY,1/15/2020 9:02,Updated: Construction on #I676 Both directions at Exit 5A - US 30/Federal S
511NY,1/15/2020 9:02,Updated: Construction on #NJ29 Both directions from West Upper Ferry Rd to NJ 175/Scenic D
511NY,1/15/2020 9:02,Updated: Construction on #NJ42 SB from Exit 12 - NJ 41 to Exit 10B - CR 681/Lower Landing R
511NY,1/15/2020 9:02,Updated: Construction on #I295 Both directions from Exit 26N - I-76/I-676 to Exit 28 - NJ 168/Black Horse Pik
511NY,1/15/2020 9:02,Cleared: Construction on #HollandTunnel WB from New Jersey Side - South Tube to New York Side - South Tu
511NY,1/15/2020 9:02,Updated: Construction on #US130 Both directions from South of US 322 to South of NJ 4
511NY,1/15/2020 9:01,Updated: Construction on #US9 Both directions at North of Garden State Parkway north to US 
511NY,1/15/2020 8:53,Cleared: Construction on #I84W WB at 0.25 miles beyond Exit 20 (RTE 8 N
511NY,1/15/2020 8:49,Cleared: Construction on #I287 NB at Exit 7 - South Randolphville 
511NY,1/15/2020 8:45,Cleared: Incident on #RLine at 36th Street Stati
511NY,1/15/2020 8:45,Cleared: Incident on #NLine at 36th Street Stati
511NY,1/15/2020 8:43,Cleared: Construction on #GeorgeWashingtonBridge EB at Upper Trans Manhattan Expressw
511NY,1/15/2020 8:43,Cleared: Construction on #GeorgeWashingtonBridge EB at Lower Trans Manhattan Expressw
511NY,1/15/2020 8:40,Incident on #3Line from 34th Street-Penn Station to 96th Street Statio
511NY,1/15/2020 8:40,Incident on #2Line from 34th Street-Penn Station to 96th Street Statio
511NY,1/15/2020 8:40,Incident on #1Line NB from 34th Street-Penn Station to 96th Street Statio
511ny123,1/15/2020 8:40,Incident on #3Line from 34th Street-Penn Station to 96th Street Statio
511ny123,1/15/2020 8:40,Incident on #2Line from 34th Street-Penn Station to 96th Street Statio
511ny123,1/15/2020 8:40,Incident on #1Line NB from 34th Street-Penn Station to 96th Street Statio
511NY,1/15/2020 8:32,Cleared: Construction on #I90NYSThruway EB from Before Exit 39 (I-90) - State Fair (I-690) to Before Exit 39 (I-90) - State Fair (I-69
511NY,1/15/2020 8:32,Updated: Construction on #I287 NB at Exit 7 - South Randolphville R
511NY,1/15/2020 8:29,Cleared: Construction on #I91S SB at Exit 17 (RTE 15 S
511NY,1/15/2020 8:27,Cleared: Incident on #6Line from 14th Street-Union Square Station to 42nd Street-Grand Central Stati
511NY,1/15/2020 8:27,Cleared: Incident on #4Line NB from 14th Street-Union Square Station to 42nd Street-Grand Central Stati
511NY,1/15/2020 8:26,Cleared: Construction on #I90NYSThruway EB from Before Exit 54 (I-90) - West Seneca (Rte 16) to Before Exit 53 (I-90) - Buffalo.
511ny7,1/15/2020 8:25,Incident on #7Line Both directions at 42nd Street-Grand Central Statio
511NY,1/15/2020 8:23,Incident on #NewJerseyTurnpikeEasternSpur NB at South of Northern Mixing Bow
511NY,1/15/2020 8:23,Cleared: Construction on #NewJerseyTurnpikePennsylvaniaExt EB from East of US 130 to East of Toll Pla
511NY,1/15/2020 8:17,Cleared: Construction on #BabylonBranch WB from Babylon Station to New York Penn Stati
511NY,1/15/2020 8:09,Cleared: Construction on #I278 WB at Hylan Boulevard Exit; Ra
511NY,1/15/2020 7:51,Cleared: Incident on #7Line Both directions at 42nd Street-Times Square Stati
511NY,1/15/2020 7:42,Updated: Incident on #6Line from 14th Street-Union Square Station to 42nd Street-Grand Central Statio
511NY,1/15/2020 7:42,Updated: Incident on #4Line NB from 14th Street-Union Square Station to 42nd Street-Grand Central Statio
511NY,1/15/2020 7:41,Cleared: Incident on #DLine BothDir/BothDir from Atlantic Avenue-Barclays Center Station to 36th Street Stati
511NY,1/15/2020 7:35,Updated: Construction on #I84W WB at 0.25 miles beyond Exit 20 (RTE 8 NB
511NY,1/15/2020 7:32,Incident on #RLine at 36th Street Statio
511NY,1/15/2020 7:32,Incident on #NLine at 36th Street Statio
511NY,1/15/2020 7:31,Incident on #7Line Both directions at 42nd Street-Times Square Statio
511ny456,1/15/2020 7:29,Incident on #6Line from 42nd Street-Grand Central Station to 125th Street Statio
511ny456,1/15/2020 7:29,Incident on #4Line NB from 42nd Street-Grand Central Station to 125th Street Statio
511NY,1/15/2020 7:29,Incident on #6Line from 42nd Street-Grand Central Station to 125th Street Statio
511NY,1/15/2020 7:29,Incident on #4Line NB from 42nd Street-Grand Central Station to 125th Street Statio
511NY,1/15/2020 7:28,Incident on #DLine BothDir/BothDir from Atlantic Avenue-Barclays Center Station to 36th Street Statio
511NY,1/15/2020 7:24,Cleared: Incident on #ValleyLine at Bound Brook Stati
511NY,1/15/2020 7:24,Cleared: Incident on #RaritanLine Both directions at Bound Brook Stati
511NY,1/15/2020 7:19,Cleared: Construction on #S15S SB at Exit 67W (EAST MAIN S
511NY,1/15/2020 7:11,Construction on #I84W WB at 0.25 miles beyond Exit 20 (RTE 8 NB
511NY,1/15/2020 7:05,Cleared: Construction on #I84E EB at Exit 20 (RTE 8 N
511NY,1/15/2020 6:59,Cleared: Incident on #HempsteadBranch EB at Atlantic Termin
511NY,1/15/2020 6:44,Cleared: Construction on #I87NYSThruway NB from After Exit 14 (I-87) - Spring Valley (Rte 59) to After Exit 14A (I-87) - Garden State.
511NY,1/15/2020 6:41,Cleared: Construction on #S9S SB at Exit 28 (RTE 72 N
511NY,1/15/2020 6:41,Cleared: Construction on #S72E EB at 0.25 miles before S72E@E
511NY,1/15/2020 6:41,Cleared: Construction on #S72W WB at S72W@Sta
511NY,1/15/2020 6:40,Construction on #I278 WB at Exit 28A - Old Fulton Street; Cadman Plaza  Wes
511NY,1/15/2020 6:40,Construction on #I95 NB from Exit 5A - White Plains Road to Pugsley Avenu
511NY,1/15/2020 6:30,Construction on #I90NYSThruway EB from Before Exit 54 (I-90) - West Seneca (Rte 16) to Before Exit 53 (I-90) -.
511NY,1/15/2020 6:27,Cleared: Construction on #LLine Both directions from Bedford Avenue Station to Rockaway Parkway-Canarsie Stati
511NY,1/15/2020 6:27,Cleared: Construction on #MLine Both directions from Metropolitan Avenue-Middle Village Station to 47-50th Street-Rockefeller Center Stati
511NY,1/15/2020 6:23,Cleared: Incident on #NewJerseyTurnpike SB at South of Interchange 6 - Pennsylvania Turnpi
511NY,1/15/2020 6:20,Incident on #HempsteadBranch EB at Atlantic Termina
511NY,1/15/2020 6:15,Construction on #Route33 WB at 0.00 miles beyond Harlem Roa
511NY,1/15/2020 5:59,Cleared: Construction on #I95NewEnglandThruway NB from After Exit 16 (I-95) - New Rochelle - North Ave - Cedar St to After Exit 16.
511NY,1/15/2020 5:57,Cleared: Incident on #M72Bus from W 65 St: West End Av to W 65 St:Central Park We
511NY,1/15/2020 5:57,Cleared: Incident on #M66Bus Both directions from W 65 St: West End Av to W 65 St:Central Park We
511NY,1/15/2020 5:54,Cleared: Incident on #MontaukBranch EB at Babylon Stati
511NY,1/15/2020 5:54,Cleared: Incident on #PortJeffersonBranch EB at Hicksville Stati
511NY,1/15/2020 5:52,Cleared: Incident on #NY24 EB at New Hyde Park Road; Franklin Aven
511NY,1/15/2020 5:51,Construction on #BabylonBranch WB from Babylon Station to New York Penn Statio
511NY,1/15/2020 5:51,Construction on #I278 WB from Bronx River Avenue to Hunts Point Avenue; Exit 49 - I-895-Sheridan Expresswa
511nyLongIsland,1/15/2020 5:51,Construction on #BabylonBranch WB from Babylon Station to New York Penn Statio
511NY,1/15/2020 5:49,Cleared: Incident on #I495 EB at 48th Street; Ra
511NY,1/15/2020 5:47,Updated: Construction on #S15S SB at Exit 85 (RTE 99 SB
511NY,1/15/2020 5:42,Cleared: Construction on #S15S SB at 0.50 miles before Exit 86 (I-91 S
511NY,1/15/2020 5:38,Updated: Incident on #M104Bus from West End Av : 72 St to West End Av : 57 S
511NY,1/15/2020 5:38,Updated: Incident on #M20Bus from West End Av : 72 St to West End Av : 57 S
511NY,1/15/2020 5:38,Updated: Incident on #M11Bus from West End Av : 72 St to West End Av : 57 S
511NY,1/15/2020 5:38,Updated: Incident on #M10Bus from West End Av : 72 St to West End Av : 57 S
511NY,1/15/2020 5:38,Updated: Incident on #M7Bus from West End Av : 72 St to West End Av : 57 S
511NY,1/15/2020 5:38,Updated: Incident on #M5Bus from West End Av : 72 St to West End Av : 57 S
511NY,1/15/2020 5:37,Updated: Incident on #M11Bus SB at Columbus Avenue :W 72nd Stree
511NY,1/15/2020 5:35,Construction on #I95NewEnglandThruway NB from After Exit 16 (I-95) - New Rochelle - North Ave - Cedar St to After.
511NY,1/15/2020 5:34,Cleared: Incident on #I390 NB at Exit 18B - NY 204; Ra
511NY,1/15/2020 5:30,Cleared: Incident on #M4Bus at 5th Avenue: W 49th Stre
511NY,1/15/2020 5:30,Cleared: Incident on #LTDBus at 5th Avenue: W 49th Stre
511NY,1/15/2020 5:30,Cleared: Incident on #M1Bus at 5th Avenue: W 49th Stre
511NY,1/15/2020 5:30,Cleared: Incident on #M1Bus SB at 5th Avenue: W 49th Stre
511NY,1/15/2020 5:30,Construction on #RFKTriboroughBridge from Bronx Span to Queens Boun
511NY,1/15/2020 5:29,Cleared: Incident on #ExpressBus at Jamaica Cent
511NY,1/15/2020 5:29,Cleared: Incident on #LocalBus at Jamaica Cent
511NY,1/15/2020 5:29,Cleared: Incident on #QueensBus at Jamaica Cent
511NY,1/15/2020 5:29,Cleared: Incident on #VariousBus Both directions at Jamaica Cent
511NY,1/15/2020 5:26,Cleared: Incident on #M104Bus SB from Broadway:W 72nd Street to Broadway:W 57th Stre
511NY,1/15/2020 5:25,Cleared: Incident on #M10Bus SB from Central Park W:W 66th Street to Eighth Avenue:W 57th Stre
511nyLongIsland,1/15/2020 5:24,Incident on #MontaukBranch EB at Babylon Statio
511nyLongIsland,1/15/2020 5:24,Incident on #NY24 EB at New Hyde Park Road; Franklin Avenu
511nyWNY,1/15/2020 5:24,Construction on #I190NiagaraThruway NB from After Exit N18B (I-190) - Grand Is. - Beaver Is. Parkway to Before.
511NY,1/15/2020 5:24,Incident on #MontaukBranch EB at Babylon Statio
511NY,1/15/2020 5:24,Incident on #NY24 EB at New Hyde Park Road; Franklin Avenu
511NY,1/15/2020 5:24,Construction on #I190NiagaraThruway NB from After Exit N18B (I-190) - Grand Is. - Beaver Is. Parkway to Before.
511NY,1/15/2020 5:23,Cleared: Incident on #M7Bus SB from Columbus Avenue:W 66th Street to Central Park S : 7th Aven
511NY,1/15/2020 5:21,Cleared: Incident on #M5Bus SB from 72nd Street:Broadway to Central Park S : 7th Aven
511NY,1/15/2020 5:18,Cleared: Construction on #M20Bus Both directio
511nyLongIsland,1/15/2020 5:17,Incident on #PortJeffersonBranch EB at Hicksville Statio
511NY,1/15/2020 5:15,Incident on #I495 EB at 48th Street; Ram
511NY,1/15/2020 5:12,Cleared: Incident on #M7Bus NB at 6th Avenue:50th Stre
511NY,1/15/2020 5:10,Updated: Incident on #Bxm2Bus Both directions at Broadway &amp; 64s
511NY,1/15/2020 5:04,Construction on #HollandTunnel EB from New York Side - North Tube to New Jersey Side - North Tub
511NY,1/15/2020 5:03,Cleared: Incident on #GeorgeWashingtonBridge WB at New York Side/Upper Lev
511ny456,1/15/2020 5:02,Construction on #4Line Both directions from 14th Street-Union Square Station to Brooklyn Bridge-City Hall Statio
511NY,1/15/2020 5:00,Cleared: Construction on #LLine Both directions from Bedford Avenue Station to 1st Avenue Stati
511NY,1/15/2020 5:00,Cleared: Construction on #LongBeachBranch WB from Long Beach Station to New York Penn Stati
511NY,1/15/2020 4:57,Updated: Incident on #M104Bus from Broadway &amp; 64st to Broadway &amp; 60s
511NY,1/15/2020 4:57,Updated: Incident on #M20Bus from Broadway &amp; 64st to Broadway &amp; 60s
511NY,1/15/2020 4:57,Updated: Incident on #M10Bus from Broadway &amp; 64st to Broadway &amp; 60s
511NY,1/15/2020 4:57,Updated: Incident on #M7Bus from Broadway &amp; 64st to Broadway &amp; 60s
511NY,1/15/2020 4:57,Updated: Incident on #M5Bus from Broadway &amp; 64st to Broadway &amp; 60s
511NY,1/15/2020 4:51,Incident on #M104Bus from Broadway &amp; 65st to Broadway &amp; 62n
511NY,1/15/2020 4:51,Incident on #M20Bus from Broadway &amp; 65st to Broadway &amp; 62n
511NY,1/15/2020 4:51,Incident on #M11Bus from Broadway &amp; 65st to Broadway &amp; 62n
511NY,1/15/2020 4:51,Incident on #M10Bus from Broadway &amp; 65st to Broadway &amp; 62n
511NY,1/15/2020 4:51,Incident on #M7Bus from Broadway &amp; 65st to Broadway &amp; 62n
511NY,1/15/2020 4:51,Construction on #S15S SB at 0.50 miles before Exit 86 (I-91 SB
511NY,1/15/2020 4:51,Incident on #M5Bus from Broadway &amp; 65st to Broadway &amp; 62n
511NY,1/15/2020 4:45,Updated: Construction on #ThrogsNeckBridge NB at Bronx Boun
511NYMidHudson,1/15/2020 4:44,Construction on #I87NYSThruway NB from After Exit 14 (I-87) - Spring Valley (Rte 59) to After Exit 14A (I-87) -.
511NY,1/15/2020 4:44,Construction on #ThrogsNeckBridge NB at Bronx Boun
511NY,1/15/2020 4:44,Construction on #I87NYSThruway NB from After Exit 14 (I-87) - Spring Valley (Rte 59) to After Exit 14A (I-87) -.
511NY,1/15/2020 4:42,Updated: Construction on #US9 Both directions at Edison Bridg
511NY,1/15/2020 4:39,Construction on #I495 WB from Exit 22A - Grand Central Parkwy to Exit 22B - Van Wyck Expwy I-678 / College Point.
511NY,1/15/2020 4:38,Incident on #NewJerseyTurnpike SB at South of Interchange 6 - Pennsylvania Turnpik
511NY,1/15/2020 4:34,Updated: Construction on #QueensMidtownTunnel at Queens Boun
511NY,1/15/2020 4:33,Construction on #QueensMidtownTunnel at Queens Boun
511NY,1/15/2020 4:31,Updated: Incident on #I390 NB at Exit 18B - NY 204; Ram
511NY,1/15/2020 4:31,Updated: Construction on #QueensMidtownTunnel at Manhattan Boun
511NY,1/15/2020 4:29,Incident on #I390 NB at Exit 18B - NY 204; Ram
511NY,1/15/2020 4:29,Construction on #QueensMidtownTunnel at Manhattan Boun
511NY,1/15/2020 4:07,Construction on #HollandTunnel WB from New Jersey Side - South Tube to New York Side - South Tub
511NY,1/15/2020 4:06,Cleared: Incident on #NewJerseyTurnpike NB at South of Interchange 13 - I-278/Goethals Brid
511NY,1/15/2020 4:06,Cleared: Incident on #LongBeachBranch WB at New York Penn Stati
511NY,1/15/2020 3:59,Construction on #I278 WB at Hylan Boulevard Exit; Ram
511NY,1/15/2020 3:58,Construction on #LongBeachBranch WB from Long Beach Station to New York Penn Statio
511NY,1/15/2020 3:57,Construction on #FranklinDRooseveltDrive NB at Old Sli
511NY,1/15/2020 3:57,Cleared: Construction on #S15N NB at 0.25 miles before Exit 89 (I-91 N
511NY,1/15/2020 3:55,Cleared: Incident on #I278 EB at Exit 26 - Hamilton Aven
511NY,1/15/2020 3:54,Cleared: Incident on #TaconicStateParkway SB at Croton Reservoir Brid
511NY,1/15/2020 3:54,Construction on #I278 WB from Exit 35 - I-495 Long Island Expressway to Morgan Avenu
511NY,1/15/2020 3:52,Cleared: Incident on #BrooklynBus at Cadman Towe
511NY,1/15/2020 3:52,Cleared: Incident on #VariousBus Both directions at Cadman Towe
511NYMidHudson,1/15/2020 3:50,Incident on #BearMountainBridge Both directions from Rockland/Orange County Side to Westchester County Sid
511NY,1/15/2020 3:50,Cleared: Incident on #I287CrossWestchesterExpwy WB from Before Exit 10 (I-287) - Westchester Ave (Rte 120 - Rte 120A) to Exit 9 (I-287).
511NY,1/15/2020 3:50,Cleared: Incident on #I787 SB at Exit 3A southbound; Dunn Bridge; Empire Plaza; US 9; US 
511NY,1/15/2020 3:46,Updated: Incident on #607Bus NB at South Broad Avenue and Greenwood Avenu
511NY,1/15/2020 3:46,Construction on #I84E EB at Exit 20 (RTE 8 NB
511NY,1/15/2020 3:44,Updated: Incident on #ValleyLine at Bound Brook Statio
511NY,1/15/2020 3:44,Updated: Incident on #RaritanLine at Bound Brook Statio
511NY,1/15/2020 3:43,Cleared: Incident on #29Bus at WEst Caldwe
511NY,1/15/2020 3:41,Cleared: Incident on #94Bus at Myrtle Street:Orange Stre
511NY,1/15/2020 3:41,Cleared: Incident on #RiverLine Both directions from Riverside to Cinnamins
511NY,1/15/2020 3:38,Cleared: Incident on #I84E EB at 0.50 miles before Exit 33 (RTE 72 N
